week,ano,provincia,distrito,us,total
Week 50,2025,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,9
Week 51,2025,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,
Week 52,2025,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,5
Week 1,2026,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,12
Week 2,2026,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,15
Week 3,2026,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,9
Week 4,2026,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,
Week 5,2026,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,10
Week 6,2026,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,7
Week 7,2026,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,5
Week 8,2026,MAPUTO PROVINCIA,MOAMBA,PS BatalhÃ£o Apoio a Paz,11
Week 49,2024,SOFALA,MARROMEU,PS Bauaze,1
Week 50,2024,SOFALA,MARROMEU,PS Bauaze,1
Week 51,2024,SOFALA,MARROMEU,PS Bauaze,1
Week 52,2024,SOFALA,MARROMEU,PS Bauaze,1
Week 1,2025,SOFALA,MARROMEU,PS Bauaze,6
Week 2,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 3,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 4,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 5,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 6,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 7,2025,SOFALA,MARROMEU,PS Bauaze,7
Week 8,2025,SOFALA,MARROMEU,PS Bauaze,3
Week 9,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 10,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 11,2025,SOFALA,MARROMEU,PS Bauaze,
Week 12,2025,SOFALA,MARROMEU,PS Bauaze,3
Week 13,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 14,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 15,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 16,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 17,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 18,2025,SOFALA,MARROMEU,PS Bauaze,3
Week 19,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 20,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 21,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 22,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 23,2025,SOFALA,MARROMEU,PS Bauaze,3
Week 24,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 25,2025,SOFALA,MARROMEU,PS Bauaze,3
Week 26,2025,SOFALA,MARROMEU,PS Bauaze,3
Week 27,2025,SOFALA,MARROMEU,PS Bauaze,3
Week 28,2025,SOFALA,MARROMEU,PS Bauaze,4
Week 29,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 30,2025,SOFALA,MARROMEU,PS Bauaze,3
Week 31,2025,SOFALA,MARROMEU,PS Bauaze,4
Week 32,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 33,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 34,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 35,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 36,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 37,2025,SOFALA,MARROMEU,PS Bauaze,
Week 38,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 39,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 40,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 41,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 42,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 43,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 44,2025,SOFALA,MARROMEU,PS Bauaze,
Week 45,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 46,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 47,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 48,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 49,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 50,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 51,2025,SOFALA,MARROMEU,PS Bauaze,1
Week 52,2025,SOFALA,MARROMEU,PS Bauaze,2
Week 1,2026,SOFALA,MARROMEU,PS Bauaze,1
Week 2,2026,SOFALA,MARROMEU,PS Bauaze,1
Week 3,2026,SOFALA,MARROMEU,PS Bauaze,
Week 4,2026,SOFALA,MARROMEU,PS Bauaze,
Week 5,2026,SOFALA,MARROMEU,PS Bauaze,
Week 6,2026,SOFALA,MARROMEU,PS Bauaze,3
Week 7,2026,SOFALA,MARROMEU,PS Bauaze,1
Week 8,2026,SOFALA,MARROMEU,PS Bauaze,1
Week 49,2024,INHAMBANE,HOMOINE,PS Benhane,
Week 50,2024,INHAMBANE,HOMOINE,PS Benhane,
Week 51,2024,INHAMBANE,HOMOINE,PS Benhane,
Week 52,2024,INHAMBANE,HOMOINE,PS Benhane,
Week 1,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 2,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 3,2025,INHAMBANE,HOMOINE,PS Benhane,4
Week 4,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 5,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 6,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 7,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 8,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 9,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 10,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 11,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 12,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 13,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 14,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 15,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 16,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 17,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 18,2025,INHAMBANE,HOMOINE,PS Benhane,1
Week 19,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 20,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 21,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 22,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 23,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 24,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 25,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 26,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 27,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 28,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 29,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 30,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 31,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 32,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 33,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 34,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 35,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 36,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 37,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 38,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 39,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 40,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 41,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 42,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 43,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 44,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 45,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 46,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 47,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 48,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 49,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 50,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 51,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 52,2025,INHAMBANE,HOMOINE,PS Benhane,
Week 1,2026,INHAMBANE,HOMOINE,PS Benhane,
Week 2,2026,INHAMBANE,HOMOINE,PS Benhane,
Week 3,2026,INHAMBANE,HOMOINE,PS Benhane,
Week 4,2026,INHAMBANE,HOMOINE,PS Benhane,1
Week 5,2026,INHAMBANE,HOMOINE,PS Benhane,
Week 6,2026,INHAMBANE,HOMOINE,PS Benhane,
Week 7,2026,INHAMBANE,HOMOINE,PS Benhane,
Week 8,2026,INHAMBANE,HOMOINE,PS Benhane,
Week 49,2024,CABO DELGADO,CHIÃšRE,PS Bilibiza,3
Week 50,2024,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 51,2024,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 52,2024,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 1,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 2,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,3
Week 3,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 4,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,9
Week 5,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,8
Week 6,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,12
Week 7,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,2
Week 8,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,13
Week 9,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,3
Week 10,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 11,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 12,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,4
Week 13,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,2
Week 14,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 15,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 16,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 17,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,2
Week 18,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 19,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 20,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 21,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 22,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,3
Week 23,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,6
Week 24,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 25,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 26,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 27,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 28,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 29,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 30,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 31,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 32,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 33,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 34,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 35,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,2
Week 36,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,5
Week 37,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,8
Week 38,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,4
Week 39,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,2
Week 40,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 41,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 42,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 43,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 44,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,3
Week 45,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,9
Week 46,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 47,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 48,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,3
Week 49,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 50,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 51,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 52,2025,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 1,2026,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 2,2026,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 3,2026,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 4,2026,CABO DELGADO,CHIÃšRE,PS Bilibiza,3
Week 5,2026,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 6,2026,CABO DELGADO,CHIÃšRE,PS Bilibiza,1
Week 7,2026,CABO DELGADO,CHIÃšRE,PS Bilibiza,
Week 8,2026,CABO DELGADO,CHIÃšRE,PS Bilibiza,3
Week 49,2024,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 50,2024,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 51,2024,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,7
Week 52,2024,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 1,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 2,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 3,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 4,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 5,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 6,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 7,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 8,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 9,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 10,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 11,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 12,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 13,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,4
Week 14,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 15,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 16,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 17,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 18,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 19,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 20,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,4
Week 21,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 22,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,4
Week 23,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,4
Week 24,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 25,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 26,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 27,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 28,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 29,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 30,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 31,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 32,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 33,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 34,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 35,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 36,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 37,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 38,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 39,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 40,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 41,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 42,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 43,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 44,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 45,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 46,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 47,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 48,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 49,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 50,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 51,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 52,2025,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 1,2026,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,
Week 2,2026,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,5
Week 3,2026,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 4,2026,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 5,2026,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,5
Week 6,2026,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,3
Week 7,2026,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,2
Week 8,2026,MAPUTO PROVINCIA,MATOLA,PS BO-Machava,1
Week 49,2024,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 50,2024,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 51,2024,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 52,2024,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 1,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 2,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 3,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 4,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 5,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 6,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 7,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 8,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 9,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 10,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 11,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 12,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 13,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 14,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 15,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 16,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 17,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 18,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 19,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 20,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 21,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 22,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 23,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 24,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 25,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 26,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 27,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 28,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 29,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 30,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 31,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 32,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 33,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 34,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 35,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 36,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 37,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 38,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 39,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 40,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 41,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 42,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 43,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 44,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 45,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 46,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 47,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 48,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 49,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 50,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 51,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 52,2025,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 1,2026,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 2,2026,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 3,2026,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 4,2026,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 5,2026,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 6,2026,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 7,2026,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 8,2026,NAMPULA,MOSSURIL,PS Cabeceira Grande,
Week 49,2024,TETE,CIDADE DE TETE,PS Cadeia,
Week 50,2024,TETE,CIDADE DE TETE,PS Cadeia,1
Week 51,2024,TETE,CIDADE DE TETE,PS Cadeia,1
Week 52,2024,TETE,CIDADE DE TETE,PS Cadeia,2
Week 1,2025,TETE,CIDADE DE TETE,PS Cadeia,5
Week 2,2025,TETE,CIDADE DE TETE,PS Cadeia,2
Week 3,2025,TETE,CIDADE DE TETE,PS Cadeia,5
Week 4,2025,TETE,CIDADE DE TETE,PS Cadeia,7
Week 5,2025,TETE,CIDADE DE TETE,PS Cadeia,8
Week 6,2025,TETE,CIDADE DE TETE,PS Cadeia,2
Week 7,2025,TETE,CIDADE DE TETE,PS Cadeia,
Week 8,2025,TETE,CIDADE DE TETE,PS Cadeia,2
Week 9,2025,TETE,CIDADE DE TETE,PS Cadeia,3
Week 10,2025,TETE,CIDADE DE TETE,PS Cadeia,
Week 11,2025,TETE,CIDADE DE TETE,PS Cadeia,4
Week 12,2025,TETE,CIDADE DE TETE,PS Cadeia,7
Week 13,2025,TETE,CIDADE DE TETE,PS Cadeia,6
Week 14,2025,TETE,CIDADE DE TETE,PS Cadeia,3
Week 15,2025,TETE,CIDADE DE TETE,PS Cadeia,
Week 16,2025,TETE,CIDADE DE TETE,PS Cadeia,2
Week 17,2025,TETE,CIDADE DE TETE,PS Cadeia,
Week 18,2025,TETE,CIDADE DE TETE,PS Cadeia,2
Week 19,2025,TETE,CIDADE DE TETE,PS Cadeia,4
Week 20,2025,TETE,CIDADE DE TETE,PS Cadeia,2
Week 21,2025,TETE,CIDADE DE TETE,PS Cadeia,3
Week 22,2025,TETE,CIDADE DE TETE,PS Cadeia,2
Week 23,2025,TETE,CIDADE DE TETE,PS Cadeia,3
Week 24,2025,TETE,CIDADE DE TETE,PS Cadeia,3
Week 25,2025,TETE,CIDADE DE TETE,PS Cadeia,2
Week 26,2025,TETE,CIDADE DE TETE,PS Cadeia,6
Week 27,2025,TETE,CIDADE DE TETE,PS Cadeia,21
Week 28,2025,TETE,CIDADE DE TETE,PS Cadeia,
Week 29,2025,TETE,CIDADE DE TETE,PS Cadeia,19
Week 30,2025,TETE,CIDADE DE TETE,PS Cadeia,6
Week 31,2025,TETE,CIDADE DE TETE,PS Cadeia,18
Week 32,2025,TETE,CIDADE DE TETE,PS Cadeia,12
Week 33,2025,TETE,CIDADE DE TETE,PS Cadeia,22
Week 34,2025,TETE,CIDADE DE TETE,PS Cadeia,19
Week 35,2025,TETE,CIDADE DE TETE,PS Cadeia,10
Week 36,2025,TETE,CIDADE DE TETE,PS Cadeia,38
Week 37,2025,TETE,CIDADE DE TETE,PS Cadeia,16
Week 38,2025,TETE,CIDADE DE TETE,PS Cadeia,23
Week 39,2025,TETE,CIDADE DE TETE,PS Cadeia,31
Week 40,2025,TETE,CIDADE DE TETE,PS Cadeia,26
Week 41,2025,TETE,CIDADE DE TETE,PS Cadeia,36
Week 42,2025,TETE,CIDADE DE TETE,PS Cadeia,27
Week 43,2025,TETE,CIDADE DE TETE,PS Cadeia,16
Week 44,2025,TETE,CIDADE DE TETE,PS Cadeia,14
Week 45,2025,TETE,CIDADE DE TETE,PS Cadeia,22
Week 46,2025,TETE,CIDADE DE TETE,PS Cadeia,20
Week 47,2025,TETE,CIDADE DE TETE,PS Cadeia,15
Week 48,2025,TETE,CIDADE DE TETE,PS Cadeia,15
Week 49,2025,TETE,CIDADE DE TETE,PS Cadeia,6
Week 50,2025,TETE,CIDADE DE TETE,PS Cadeia,38
Week 51,2025,TETE,CIDADE DE TETE,PS Cadeia,22
Week 52,2025,TETE,CIDADE DE TETE,PS Cadeia,17
Week 1,2026,TETE,CIDADE DE TETE,PS Cadeia,28
Week 2,2026,TETE,CIDADE DE TETE,PS Cadeia,42
Week 3,2026,TETE,CIDADE DE TETE,PS Cadeia,26
Week 4,2026,TETE,CIDADE DE TETE,PS Cadeia,21
Week 5,2026,TETE,CIDADE DE TETE,PS Cadeia,36
Week 6,2026,TETE,CIDADE DE TETE,PS Cadeia,42
Week 7,2026,TETE,CIDADE DE TETE,PS Cadeia,22
Week 8,2026,TETE,CIDADE DE TETE,PS Cadeia,23
Week 49,2024,MAPUTO PROVINCIA,MATOLA,PS Cadeia Central,13
Week 50,2024,MAPUTO PROVINCIA,MATOLA,PS Cadeia Central,5
Week 51,2024,MAPUTO PROVINCIA,MATOLA,PS Cadeia Central,
Week 52,2024,MAPUTO PROVINCIA,MATOLA,PS Cadeia Central,
Week 1,2025,MAPUTO PROVINCIA,MATOLA,PS Cadeia Central,6
